Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-MMU-162582,"Signal Transduction",17,2432,0.262097208750943,0.9812463782879497,0.9812463782879497,118,1627,0.20977307890665292,10090,Mus musculus,"Q62401;Q7TN16;Q8CIT0;Q64727;P10601;P30999;Q64010;Q08048;P17515;P12023;O35732;O35226;P01326;Q8BMP4;P01587;P23188;O89100","Q62401;Q7TN16;Q8CIT0;Q64727;P10601;P30999;Q64010;Q08048;P17515;P12023;O35732;O35226;P01326;Q8BMP4;P01587;P23188;O89100","R-MMU-8875568;R-MMU-75187;R-MMU-4641260;R-MMU-8875558;R-MMU-382052;R-MMU-5687112;R-MMU-8875591;R-MMU-8875576;R-MMU-445448;R-MMU-74726;R-MMU-186785;R-MMU-5218839;R-MMU-8875523;R-MMU-749452;R-MMU-2130282;R-MMU-749454;R-MMU-1433501;R-MMU-4641256;R-MMU-749456;R-MMU-8875540;R-MMU-372697;R-MMU-8875531;R-MMU-8865994;R-MMU-74740;R-MMU-9657608;R-MMU-9657603;R-MMU-9657606;R-MMU-74743;R-MMU-74742;R-MMU-443986;R-MMU-187020;R-MMU-8875659;R-MMU-9657599;R-MMU-74707;R-MMU-8865276;R-MMU-169904;R-MMU-8865275;R-MMU-8875816;R-MMU-8875817;R-MMU-5672965;R-MMU-8875661;R-MMU-169895;R-MMU-8874685;R-MMU-5610754;R-MMU-379044;R-MMU-5610758;R-MMU-74716;R-MMU-2316434;R-MMU-391913;R-MMU-5610760;R-MMU-8848611;R-MMU-8848618;R-MMU-74711;R-MMU-4608855;R-MMU-382056;R-MMU-110011;R-MMU-5357477;R-MMU-169905;R-MMU-74712;R-MMU-74715;R-MMU-8851866;R-MMU-8851877;R-MMU-8851859;R-MMU-5672972;R-MMU-8851890;R-MMU-8875183;R-MMU-8851888;R-MMU-5218811;R-MMU-8857925;R-MMU-8851827;R-MMU-74718;R-MMU-8851804;R-MMU-8851842;R-MMU-5635854;R-MMU-5672978;R-MMU-5635868;R-MMU-3640874;R-MMU-6806957;R-MMU-8851933;R-MMU-1912369;R-MMU-8851954;R-MMU-374207;R-MMU-5672980;R-MMU-8851908;R-MMU-379048;R-MMU-170844;R-MMU-8851899;R-MMU-8851900;R-MMU-5672973;R-MMU-5362448;R-MMU-388863;R-MMU-8851919;R-MMU-8937631;R-MMU-8874078;R-MMU-1504193;R-MMU-1912372;R-MMU-5218822;R-MMU-420173;R-MMU-6807027;R-MMU-8852019;R-MMU-6806974;R-MMU-8937613;R-MMU-6807008;R-MMU-8874082;R-MMU-8874080;R-MMU-8875482;R-MMU-749448;R-MMU-5658430;R-MMU-8874083;R-MMU-8875490;R-MMU-6800298;R-MMU-374248;R-MMU-8850992;R-MMU-8874079;R-MMU-6800200;R-MMU-380073;R-MMU-6800299;R-MMU-8875451"
R-MMU-2262752,"Cellular responses to stress",1,404,0.04353917448000862,0.9860668294739078,0.9860668294739078,1,135,0.01740587931923672,10090,Mus musculus,"O35226","O35226","R-MMU-1234159"
R-MMU-8953897,"Cellular responses to external stimuli",1,406,0.043754714947731435,0.9863650530540663,0.9863650530540663,1,140,0.018050541516245487,10090,Mus musculus,"O35226","O35226","R-MMU-1234159"
R-MMU-388396,"GPCR downstream signalling",5,1058,0.11402090742536912,0.9883007820357523,0.9883007820357523,7,188,0.024239298607529654,10090,Mus musculus,"Q8CIT0;P10601;Q8BMP4;P17515;P12023","Q8CIT0;P10601;Q8BMP4;P17515;P12023","R-MMU-379044;R-MMU-379048;R-MMU-380073;R-MMU-749452;R-MMU-749454;R-MMU-749448;R-MMU-749456"
R-MMU-392499,"Metabolism of proteins",9,1634,0.1760965621295398,0.9920685255076777,0.9920685255076777,42,585,0.07542547705002578,10090,Mus musculus,"Q8BN82;P07724;Q06194;O35226;P29341;P01326;P23188;Q9WUU8;P12023","Q8BN82;P07724;Q06194;O35226;P29341;P01326;P23188;Q9WUU8;P12023","R-MMU-8956140;R-MMU-163798;R-MMU-6809010;R-MMU-8956184;R-MMU-159796;R-MMU-422048;R-MMU-264976;R-MMU-5694439;R-MMU-5690845;R-MMU-6809011;R-MMU-5694446;R-MMU-5694417;R-MMU-5689539;R-MMU-5665871;R-MMU-428585;R-MMU-156823;R-MMU-6807875;R-MMU-5694409;R-MMU-5694431;R-MMU-265153;R-MMU-163843;R-MMU-265010;R-MMU-6807877;R-MMU-6809006;R-MMU-8952289;R-MMU-204008;R-MMU-159733;R-MMU-156808;R-MMU-6809003;R-MMU-6807224;R-MMU-9668023;R-MMU-159728;R-MMU-159771;R-MMU-5694522;R-MMU-5694527;R-MMU-159773;R-MMU-159868;R-MMU-5694418;R-MMU-264997;R-MMU-5694441;R-MMU-5665854;R-MMU-203973"
R-MMU-69278,"Cell Cycle, Mitotic",1,500,0.05388511693070374,0.9950953058222403,0.9950953058222403,12,259,0.033393501805054154,10090,Mus musculus,"O35226","O35226","R-MMU-8854071;R-MMU-188191;R-MMU-174255;R-MMU-174202;R-MMU-174058;R-MMU-68948;R-MMU-187574;R-MMU-174105;R-MMU-8852354;R-MMU-69016;R-MMU-8854044;R-MMU-75825"
R-MMU-418555,"G alpha (s) signalling events",1,518,0.055824981140209076,0.9959724537278718,0.9959724537278718,1,9,0.0011603919546157814,10090,Mus musculus,"Q8CIT0","Q8CIT0","R-MMU-379044"
R-MMU-73857,"RNA Polymerase II Transcription",3,959,0.10335165427308977,0.9979443159189733,0.9979443159189733,7,340,0.043837029396596186,10090,Mus musculus,"O35226;Q8CCS6;O35627","O35226;Q8CCS6;O35627","R-MMU-77592;R-MMU-382096;R-MMU-8957265;R-MMU-8952408;R-MMU-72180;R-MMU-8939801;R-MMU-376419"
R-MMU-1640170,"Cell Cycle",1,587,0.06326112727664619,0.9981147015048962,0.9981147015048962,14,330,0.04254770500257865,10090,Mus musculus,"O35226","O35226","R-MMU-8854071;R-MMU-174255;R-MMU-174058;R-MMU-68948;R-MMU-174105;R-MMU-264458;R-MMU-188191;R-MMU-174202;R-MMU-187574;R-MMU-8852354;R-MMU-69600;R-MMU-69016;R-MMU-8854044;R-MMU-75825"
R-MMU-212436,"Generic Transcription Pathway",2,840,0.09052699644358228,0.9988323671263082,0.9988323671263082,5,282,0.03635894791129448,10090,Mus musculus,"O35226;O35627","O35226;O35627","R-MMU-382096;R-MMU-8957265;R-MMU-8952408;R-MMU-8939801;R-MMU-376419"
R-MMU-74160,"Gene expression (Transcription)",3,1063,0.11455975859467615,0.9992408298943753,0.9992408298943753,7,382,0.04925219185146983,10090,Mus musculus,"O35226;Q8CCS6;O35627","O35226;Q8CCS6;O35627","R-MMU-77592;R-MMU-382096;R-MMU-8957265;R-MMU-8952408;R-MMU-72180;R-MMU-8939801;R-MMU-376419"
